Age,Gender,Job Type,Daily Social Media Time,Number Of Notifications,Work Hours Per Day,Perceived Productivity Score,Actual Productivity Score,Stress Level,Sleep Hours,Screen Time Before Sleep,Breaks During Work,Uses Focus Apps,Has Digital Wellbeing Enabled,Coffee Consumption Per Day,Days Feeling Burnout Per Month,Weekly Offline Hours,Job Satisfaction Score,Social Platform Preference Facebook,Social Platform Preference Instagram,Social Platform Preference Telegram,Social Platform Preference Tiktok,Social Platform Preference Twitter,High Stress,Social Addicted,Low Sleep,Too Many Notifications,Burnout Risk,Job Optimism,Stress Sleep Ratio,Insomnia Pressure,Mins Per Notification,Distraction Load,Work To Social Ratio,Overbooked Hours,is_outlier
0,F,Health,0.638692951,48,6.784841172,8.080772518,7.348079276,6,9.129622607,0.50007248,10,0,0,2,16,0.674442494,7.2897953,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,Neutral Job,0.6572013168868109,0.0,0.7983661887500001,30.657261648,10.623009321422744,-7.446843269999999,True
0,F,Health,6.138881664,68,7.833134187,6.74380147,5.870096346,5,6.61285319675,1.456066709,1,1,0,1,2,11.5152096,6.419217627,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,Neutral Job,0.7561032811763213,6.935734016250001,5.416660291764707,417.443953152,1.2759871611364553,-3.4151309522499997,False
4,F,Health,4.365084272,59,5.604266546,8.483767688,7.893889474,7,5.803857815,0.150167121,4,0,0,6,18,13.38592291,8.379003659,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,Neutral Job,1.2060943295179605,15.372995295000004,4.43906875118644,257.539972048,1.283885074556013,-8.226791367,False
3,M,Health,3.361353618,49,9.4660455,7.259692191,6.413277893,7,9.159335073,1.724820621,1,0,1,3,6,20.77924152,5.373471586,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,Neutral Job,0.764247616689413,0.0,4.115943205714285,164.706327282,2.816140928853621,-2.0132658090000035,False
1,M,Health,3.526039848,71,6.912579399,7.748464705,6.418770798,5,3.869539117,1.319333954,2,1,1,1,5,12.2096001,7.413429102,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,Neutral Job,1.2921435470269726,20.652304415,2.979751984225352,250.348829208,1.9604371184066096,-9.691841636,False
0,M,Health,2.784156744,63,8.255736499,4.522783824,4.180208961,7,8.602952689,0.0,10,0,0,2,1,21.34544229,4.862078231,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,Neutral Job,0.8136741248095454,0.0,2.651577851428572,175.401874872,2.96525564402634,-4.357154068,False
3,F,Health,0.484211397,51,8.322817477,3.414882691,3.293819243,10,5.443298997,1.338169427,2,1,0,5,27,4.193047625,2.302196235,0.0,0.0,0.0,1.0,0.0,1,0,1,1,1,Neutral Job,1.837121202695528,25.56701003,0.5696604670588234,24.694781247,17.188396490799658,-9.749672129,True
0,M,Health,6.156802826,60,7.740147846,7.291949265,6.147662681,10,8.787840317,0.916200063,8,0,0,2,6,17.75640721,7.881972849,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0,Neutral Job,1.1379360160487997,0.0,6.156802826,369.40816956,1.257170006048201,-1.3152090110000003,False
0,M,Health,3.971488571,57,7.197382318,2.514951444,2.359839113,10,8.967449053,1.535732494,9,0,0,4,2,0.0,1.490025098,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,Neutral Job,1.1151443337896152,0.0,4.180514285263158,226.374848547,1.8122631324072365,-3.863680058,False
4,F,Health,3.200427094,63,10.0411808,2.051048185,1.239468458,8,5.881119563,1.629450266,6,0,0,1,14,23.50187933,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,1,Neutral Job,1.3602852168370376,16.951043495999997,3.0480258038095243,201.626906922,3.137450254319088,-4.877272543,False
2,M,Health,3.096696461,63,8.288463655,6.87416135,5.045217462,6,5.350399702,1.161967182,0,0,0,2,28,18.08167451,5.751639323,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,Neutral Job,1.12141154571259,15.897601788,2.949234724761905,195.091877043,2.676550239710433,-7.264440182000001,False
2,O,Health,2.668506807,57,6.635279997,2.074060632,2.194888572,4,7.660506339,1.045278924,2,0,0,0,13,8.47419233,1.978421744,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,Neutral Job,0.5221586959122807,1.357974643999999,2.8089545336842106,152.104887999,2.486514173242654,-7.035706857000001,False
3,F,Health,4.767839941,70,6.325361553,8.891648098,8.332391119,10,6.414848978,0.0,0,0,0,0,5,15.61097631,8.729833677,0.0,1.0,0.0,0.0,0.0,1,1,0,1,0,Neutral Job,1.5588831528685132,15.851510219999998,4.086719949428571,333.74879587,1.3266723781153875,-6.491949527999999,False
0,M,Health,2.846708126,66,6.025043096,5.70690527,5.22632589,9,6.401970088,1.006981318,7,0,1,2,27,3.430453906,5.240740411,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,Neutral Job,1.4058172525469632,14.382269208000004,2.5879164781818176,187.882736316,2.116494852763841,-8.726278690000001,False
1,F,Health,2.8367211340000003,60,2.983402815,3.998805049,2.702982133,9,7.042938832,0.0,5,1,0,5,26,17.61385845,1.942903387,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,Neutral Job,1.2778756446255048,8.613550512,2.8367211340000003,170.20326804,1.0517081778825284,-11.136937219,False
3,M,Health,1.433145129,69,9.674549276,7.380851408,6.2967011,10,9.252248056,1.430420224,7,1,0,0,30,6.488430756,6.217704797,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,Neutral Job,1.0808184064536714,0.0,1.2462131556521738,98.887013901,6.750571927597154,-3.640057538999997,True
0,F,Health,2.092633563,72,6.749362176,6.241363158,5.583141646,9,6.394917437,0.537278825,2,0,0,2,6,10.53539179,3.851991659,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,Neutral Job,1.4073676616882334,14.445743067,1.7438613025,150.669616536,3.225295768612309,-8.763086824,False
2,F,Health,4.53294474,50,3.858243931,4.393433211,3.281568224,2,6.548114118,2.173374579,2,0,0,3,31,10.95013916,2.060924017,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,Neutral Job,0.3054314515536975,2.903771764,5.439533687999999,226.647237,0.8511561804302958,-9.060697211,False
2,M,Health,1.58755593,56,9.302810255,5.328778417,5.530052806,5,6.897775907,0.227761656,0,1,0,3,22,25.70586383,4.913269398,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,Neutral Job,0.724871330616279,5.511120465000001,1.700952782142857,88.90313207999999,5.859831505274904,-6.211857907999999,False
0,M,Health,3.700556516,50,6.492336761,5.131524929,5.16748711,4,6.497096164,0.0,9,0,0,2,12,4.796398803,3.851984743,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,Neutral Job,0.6156596576427092,6.011615343999999,4.4406678192,185.0278258,1.7544217289829929,-7.310010558999998,False
1,F,Health,2.827319243,52,6.114871941,6.945099493,6.869063965,2,9.787591418,0.509227059,1,1,1,2,12,15.0418112,6.504537805,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,Neutral Job,0.2043403647113705,0.0,3.262291434230769,147.02060063599998,2.1627808589848727,-5.270217398,False
2,O,Health,3.085200992,61,8.896332795,7.915992408,7.0952650955,3,4.260128238,1.072757837,10,0,0,1,30,2.808088252,8.002557372,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,Neutral Job,0.7042041535839795,11.219615286,3.034623926557377,188.197260512,2.883550477932687,-7.758337975,False
4,M,Health,6.514855736,48,8.747467061,4.214091784,4.116181843,5,6.115690065,0.976582579,5,0,0,4,12,14.95410244,3.7486982715,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,Neutral Job,0.8175692271612852,9.421549675,8.14356967,312.713075328,1.342695435704426,-2.621987138000001,True
3,M,Health,4.81357826,59,10.84274954,5.551602251,5.213860592,1,8.418275868,1.324642544,0,1,1,3,4,14.7891461,4.47170384,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,Neutral Job,0.1187891696209735,0.0,4.8951643322033895,284.00111734,2.252534176103745,0.0746036680000017,False
3,F,Health,4.0234363045,63,0.999192287,8.419256217,7.386308646,8,9.345951885,1.241167134,2,1,0,3,17,2.543880523,7.351286797,0.0,0.0,1.0,0.0,0.0,1,1,0,1,1,Neutral Job,0.8559855751921625,0.0,3.831844099523809,253.4764871835,0.2483430111426037,-9.6314195235,True
4,F,Health,0.0,67,7.388254873,6.307618044,5.911954928,3,10.0,1.458381874,10,1,1,3,16,0.0,4.797000678,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,Neutral Job,0.3,0.0,0.0,0.0,0.0,-6.611745126999999,False
1,M,Health,1.640425489,56,6.007930561,5.689241046,5.303705796,9,5.678298125,1.204279852,10,0,0,2,5,6.20564861,4.570152148,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0,Neutral Job,1.584981943863682,20.895316874999995,1.7575987382142857,91.863827384,3.66242209797802,-10.673345824999998,False
2,M,Health,3.845302945,66,6.383356294,4.089741573,3.361627441,5,3.944601282,0.393825037,6,0,0,2,1,0.0,4.805146823,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,Neutral Job,1.2675552337357885,20.27699359,3.49572995,253.78999437,1.6600398942039665,-9.826739479,False
3,F,Health,4.454736064,48,4.965004293,5.472488452,4.076361035,7,4.698969755,1.226867024,1,0,0,2,17,10.08933959,5.209995446,0.0,0.0,0.0,0.0,1.0,1,1,1,0,1,Neutral Job,1.4896882433753822,23.107211715,5.56842008,213.827331072,1.1145451092206389,-9.881289888,False
0,F,Health,3.811845062,65,6.991950386,6.437225716,5.927895734,4,7.387093418,1.160407743,9,0,1,4,1,3.870302562,6.798172377,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,Neutral Job,0.5414849621710849,2.451626328,3.518626211076923,247.76992903,1.834269303257426,-5.809111133999998,False
0,F,Health,7.507103619,70,12.0,3.823854211,3.979508887,7,5.694338633,0.402773327,7,1,0,3,14,4.282299127,3.30306968,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,Neutral Job,1.229291134783132,16.139629569,6.434660244857142,525.4972533299999,1.5984859952683703,1.2014422519999997,True
4,O,Health,4.686604262,62,4.870085333,6.649363479,6.051097724,4,5.512966,1.85365927,10,0,0,5,8,2.176586333,6.08442392,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,Neutral Job,0.725562247254926,9.948136000000002,4.535423479354839,290.569464244,1.0391501097047393,-8.930344405,False
2,F,Health,0.824502182,54,5.551262405,3.6422093755,3.072545366,10,6.891761769,1.676734391,4,0,1,2,7,24.63545023,3.628512688,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,Neutral Job,1.4510077880203638,11.082382309999996,0.9161135355555556,44.523117828,6.732865632367726,-10.732473644,True
0,M,Health,0.662739854,60,6.655228025,5.668785821,6.175434432,6,5.59104905,1.170292848,1,0,1,2,13,23.45188201,5.315369664,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,Neutral Job,1.073143867339171,14.453705700000002,0.662739854,39.76439124,10.041991567025937,-11.090983071,True
3,M,Health,0.0,69,3.548677883,5.133828229,4.614305255,8,7.485176841,1.241131988,1,0,0,3,4,0.0,4.744179832,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,Neutral Job,1.0687790241881874,4.118585271999997,0.0,0.0,0.0,-12.966145276,False
2,F,Health,0.0,61,6.512358029,8.534628757,7.82479695,4,3.480645803,0.973289128,8,0,1,3,30,3.71884267,7.596085679,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,Neutral Job,1.1492120216749329,18.077416788,0.0,0.0,0.0,-14.006996168,False
1,F,Health,2.389206086,71,2.102447042,5.753144547,5.537323732,3,8.566445199,1.477439975,6,1,0,2,7,10.52450998,6.843446932,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,Neutral Job,0.3502036060827428,0.0,2.0190473966197184,169.63363210600002,0.8799772670594143,-10.941901673,False
1,F,Health,2.709061439,62,7.043400079,3.757830953,2.818030519,10,6.254078799,0.409179863,5,1,0,1,31,3.535578443,4.550772827,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,Neutral Job,1.5989565084467685,17.459212009999998,2.6216723603225804,167.961809218,2.5999410635736417,-7.993459682999997,False
2,O,Health,2.4847775465,72,6.677156631,3.83542601,4.228294199,3,8.124851066,0.015166965,9,0,0,2,8,3.873016794,5.044216382,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,Neutral Job,0.369237537479804,0.0,2.070647955416667,178.903983348,2.687225116149849,-6.713214756500001,False
3,F,Health,3.395495757,72,6.145022867,6.573739466,5.868745424,3,5.58842812,0.367148976,4,1,1,4,1,14.6520426,4.371073437,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,Neutral Job,0.5368235817981676,7.234715640000001,2.8295797975,244.475694504,1.809757192107132,-8.871053256,False
4,F,Health,3.199612835,62,10.86863494,2.846259517,2.62934212,4,6.754876783,0.0,1,1,0,2,2,12.76971308,1.729739516,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,Neutral Job,0.5921647616233061,4.980492867999999,3.0963995177419354,198.37599577,3.396859401584442,-3.176875442,False
0,F,Health,0.0,54,5.645644223,7.227409749,6.514721541,6,6.11139462,0.62694277,9,0,0,3,14,9.24456015,6.419511493,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1,Neutral Job,0.9817726350650876,11.331632279999996,0.0,0.0,0.0,-12.242961157,False
3,F,Health,4.952490284,57,8.364964159,3.93016527,3.536527222,7,6.855244808,0.48576848,5,0,1,0,28,12.48655845,2.67768541,0.0,0.0,0.0,0.0,1.0,1,1,0,1,1,Neutral Job,1.021115977044477,8.013286343999999,5.213147667368421,282.291946188,1.6890420130706103,-3.8273007490000026,False
0,F,Health,0.764528232,56,4.835812682,8.209166346,6.917344188,3,3.920317775,0.760367377,2,1,0,2,16,11.49723337,5.508138388,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,Neutral Job,0.7652440878979511,12.239046675,0.8191373914285714,42.813580992,6.325224471239671,-14.479341311,False
2,M,Health,2.783374472,64,4.746484101,4.374198605,3.625504634,5,6.60075758,0.451166347,9,1,0,2,4,12.38880139,3.283012084,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,Neutral Job,0.7574888093375488,6.996212100000001,2.6094135675000003,178.135966208,1.7052984241784048,-9.869383847,False
4,F,Health,5.807804844,51,9.102501638,5.18798042,5.361468376,4,6.740720041,0.9862728695,7,0,0,4,10,1.722975366,4.613717934,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,Neutral Job,0.5934084156692838,5.037119835999999,6.83271158117647,296.198047044,1.5672877933224163,-2.3489734770000013,False
0,F,Health,5.076676285,73,5.826411236,4.245596237,4.616481229,6,5.582261473,0.409346851,7,1,0,4,4,17.77098085,6.162589776,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,Neutral Job,1.0748332067604671,14.506431162,4.172610645205479,370.597368805,1.1476822450183075,-7.514651006000001,False
1,F,Health,3.356905652,61,8.583755219,6.295050222,6.545624277,6,4.130009439,0.0,4,0,0,0,29,15.65646715,6.820346876,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,Neutral Job,1.4527811833410194,23.219943366,3.301874411803279,204.771244772,2.5570439293954874,-7.929329689999999,False
2,M,Health,12.84418963,58,6.93565645,4.907208243,3.746979055,6,5.493532562,0.538440108,1,0,1,2,16,25.46868991,2.33552203,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,Neutral Job,1.0921933987437062,15.038804627999998,13.287092720689657,744.9629985400001,0.5399839654967784,1.2733786419999973,True
2,F,Health,5.016233392,59,6.741489012,3.412445443,2.99285758,8,8.315474011,1.711470514,3,0,0,0,31,9.217219415,1.962217621,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1,Neutral Job,0.9620618126419878,0.0,5.101254296949152,295.957770128,1.343934479354863,-3.926803585000002,False
2,F,Health,1.000797899,57,10.2325491,3.250880476,2.945223122,1,6.137050527,0.246009476,0,0,0,2,31,11.6044401,3.587517727,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,Neutral Job,0.1629447232999781,1.862949473,1.0534714726315788,57.04548024299999,10.224391068590764,-6.629602473999999,True
3,F,Health,1.887487431,62,10.23627209,7.91851511,6.403199242,2,6.503524008,1.213629614,0,0,0,5,26,5.72828761,6.863399677,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Neutral Job,0.3075255811372104,2.9929519839999994,1.8266007396774195,117.024220722,5.423226624919443,-5.372716471,False
2,M,Health,0.851412268,58,6.279979932,4.223161998,3.529223655,1,7.600027677,0.976241848,8,0,1,0,4,15.85803941,3.260927247,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,Neutral Job,0.1315784681977284,0.3999723230000001,0.8807713117241379,49.381911544000005,7.375956593568839,-9.268580123,True
3,M,Health,2.087861567,64,8.783886085,2.46506097,1.585236492,1,8.503217101,0.889943696,5,0,0,3,26,10.49656372,0.812471262,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,Neutral Job,0.1176025483204935,0.0,1.9573702190625,133.623140288,4.207120924028198,-4.625035247,False
4,M,Health,2.173056589,70,11.60657748,8.427966549,7.19121392,9,5.574783696,1.384576445,8,0,0,2,1,15.8464918,6.674855742,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0,Neutral Job,1.6144124132489033,21.826946736,1.862619933428572,152.11396123,5.341129880718444,-4.645582234999999,False
0,F,Health,0.429568281,49,7.484257641,6.861013067,6.239470821,4,7.182969146,1.80132867,0,0,1,1,17,19.79036488,7.009101238,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,Neutral Job,0.5568727804194302,3.2681234160000017,0.5260019767346938,21.048845769,17.422742721080937,-8.903204932000001,True
4,M,Health,2.792278359,53,8.901936301,2.451482371,2.387364603,2,7.113077153,0.0,5,0,0,0,2,0.0,2.421953123,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,Neutral Job,0.2811722629996334,1.7738456940000005,3.1610698403773583,147.990753027,3.1880547554678804,-5.192708187000001,False
2,O,Health,0.0,57,6.646167553,8.290347368,7.641049807,2,8.090578535,0.90561532,7,0,0,0,21,7.925145344,7.640359537,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,Neutral Job,0.2472011106928832,0.0,0.0,0.0,0.0,-9.263253912,False
4,M,Health,2.182641319,69,4.07064003,8.41832175,7.528920593,3,6.516751329,0.889607664,2,1,0,0,28,5.332699063,8.879567869,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,Neutral Job,0.4603520755272324,4.449746013,1.8979489730434784,150.602251011,1.865006400531722,-11.229967322,False
2,F,Health,2.6212165545,73,4.850984553,2.579647172,2.044409359,3,5.761596416,0.42569518,8,0,0,4,5,11.29915037,1.354029546,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,Neutral Job,0.5206890214783139,6.715210752000001,2.154424565342466,191.3488084785,1.8506614971098143,-10.7662024765,False
0,M,Health,3.841154554,60,8.054800924,4.762996005,3.353435026,1,6.5065971075,1.880546436,10,0,0,1,6,2.470810588,2.894970633,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,Neutral Job,0.1536901676065548,1.4934028924999998,3.841154554,230.46927324,2.096973920409452,-5.5974474145,False
2,M,Health,3.406347589,60,9.374736299,3.571185895,2.754437397,8,8.18040411,1.018268686625,6,0,0,4,28,6.40713135,2.475175313,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1,Neutral Job,0.977946797300702,0.0,3.406347589,204.38085534,2.752137312490807,-3.0385120019999974,False
1,M,Health,2.905898933,56,7.696521847,5.796300105,4.769577672,8,5.14998266,0.612759669,9,0,1,4,31,6.083507004,4.488606217,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1,Neutral Job,1.553403288546218,22.80013872,3.1134631425,162.730340248,2.648585523603962,-8.247596560000002,False
1,F,Health,3.947309202,63,10.68190442,6.632479059,5.451026854,6,9.985290964,0.84492303,0,0,0,3,24,3.749170191,6.614523024,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1,Neutral Job,0.6008838422066836,0.0,3.759342097142857,248.680479726,2.706123050757654,0.6145045860000025,False
2,F,Health,2.430908922,61,9.990531071,5.113792315,5.256475719,1,5.948345495,0.271615371,4,0,0,0,1,13.6069813,5.463985916,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,Neutral Job,0.1681139740185855,2.051654505,2.391057956065574,148.285444242,4.109792423971366,-5.630214512000002,False
0,M,Health,2.989885007,57,8.138941509,6.314721895,4.641490581,3,7.270666247,1.567120495,5,1,0,1,19,5.646508269,4.856612017,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,Neutral Job,0.4126169319404326,2.188001258999999,3.147247375789473,170.423445399,2.722158708426876,-5.600507236999999,False
4,M,Health,2.087861567,55,7.581347091,2.962446684,2.962088172,1,9.218796158,1.406244709,3,0,1,1,4,13.38812023,2.749290949,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,Neutral Job,0.1084740331450118,0.0,2.277667164,114.832386185,3.631154100840824,-5.111995184000001,False
4,M,Health,2.37114348,49,8.719799787,3.538843688,3.031651801,9,8.004432479,3.0,10,0,0,1,9,0.0,2.975744999,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,Neutral Job,1.1243770278045218,0.0,2.903440995918368,116.18603052,3.677466108883465,-4.904624253999998,True
2,M,Health,6.577915448,50,7.149441589,4.958117805,4.603530071,4,5.40333799,1.040161567,6,0,0,3,17,8.116176816,5.150531159,1.0,0.0,0.0,0.0,0.0,0,1,1,0,1,Neutral Job,0.7402831374611086,10.38664804,7.893498537599999,328.8957724,1.0868856016040418,-4.869304972999998,False
4,M,Health,0.0,58,5.649800682,6.350123619,5.249105443,4,5.411206833,1.341155964,3,1,1,4,15,9.062830924,7.419557852,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,Neutral Job,0.7392066360513484,10.355172668000002,0.0,0.0,0.0,-12.938992485,False
1,F,Health,0.0,56,3.162049027,7.131340939,6.411581407,2,6.479999531,0.273965414,3,0,0,1,18,5.777830652,6.093656229,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,Neutral Job,0.3086419976470829,3.0400009380000004,0.0,0.0,0.0,-14.357951442,False
3,M,Health,5.987940263,69,10.78493812,6.786476075,6.715454826,5,6.6007576265,0.40590344,5,0,0,1,21,20.12054907,6.447208405,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,Neutral Job,0.7574888040013084,6.9962118675,5.2069045765217385,413.167878147,1.8011098384933906,-0.6263639905000034,False
2,F,Health,5.575593344,57,4.174450987,6.874737612,6.123253168,9,7.992140326,0.910371553,7,0,0,2,25,0.0,7.840752571,0.0,0.0,0.0,0.0,1.0,1,1,0,1,1,Neutral Job,1.1261063536035816,0.0707370659999968,5.8690456252631575,317.808820608,0.7487007623129841,-6.257815343000001,False
0,F,Health,0.0,60,6.919294743,7.550393674,5.788855981,3,5.906719225,1.704900244,0,0,0,2,21,20.31938173,6.352955887,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,Neutral Job,0.5078961578709542,6.279842325000001,0.0,0.0,0.0,-11.173986032,False
1,F,Health,2.726959068,49,10.64360811,2.159954392,2.069904208,5,8.614711646,0.633991651,1,0,0,1,11,0.836109646,1.534414531,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,Neutral Job,0.5804024795561915,0.0,3.339133552653061,133.620994332,3.903105196883725,-2.0147211759999983,False
4,F,Health,1.152934025,57,10.49550821,4.213804397,3.977206859,7,5.702209589,0.841830232,5,0,0,2,11,5.517763039,4.55031469,0.0,0.0,1.0,0.0,0.0,1,0,1,1,1,Neutral Job,1.227594301953323,16.084532877,1.2136147631578946,65.717239425,9.103303382862691,-6.649348176,True
1,M,Health,2.381903852,62,7.197683019,6.149849361,4.860505431,10,6.223165457,0.531875628,5,0,0,2,17,8.60488006,5.438539608,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,Neutral Job,1.6068992651885392,17.768345429999997,2.305068243870968,147.67803882400003,3.0218192950804297,-8.197247672,False
2,F,Health,2.868858972,72,8.255580598,4.57847626,4.101133492000001,9,4.907531446,0.0,2,1,1,3,4,5.77382169,5.049646141,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0,Neutral Job,1.8339159104799343,27.832216986,2.39071581,206.557845984,2.8776529897685053,-7.968028984,False
3,M,Health,2.892889756,65,6.38509586,7.290261674,5.705964684,6,6.365277803,1.0069049325,8,1,1,2,18,16.83588694,5.316255364,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,Neutral Job,0.9426140045564324,9.808333182000002,2.670359774769231,188.03783414,2.207168747705296,-8.356736581,False
3,F,Health,3.347334058,60,6.885047719,7.231122533,5.881875126,6,7.072620701,0.414721201,7,0,0,2,20,11.73686371,7.1601500235,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1,Neutral Job,0.8483418316426411,5.564275794,3.347334058,200.84004348,2.056874993562414,-6.694997522000001,False
1,M,Health,6.541636253,66,8.991758315,4.458085694,3.625094778,1,6.850652371,0.961636932,0,1,1,3,29,1.700361262,4.212337669,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,Neutral Job,0.145971499624353,1.1493476290000002,5.946942048181818,431.747992698,1.374542693485345,-1.615953060999999,False
2,M,Health,5.003437544,60,5.734512345,8.30902478,8.113751075,5,5.175841891,1.990327282,8,1,0,1,16,11.76745864,7.413088162,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1,Neutral Job,0.9660264175948338,14.120790544999998,5.003437544,300.20625264,1.146114505191873,-8.08620822,False
0,M,Health,6.615830203,57,8.657731909,5.197945186,4.399969501,2,7.549348195,0.0,2,0,0,3,17,9.840108547,5.145200699,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,Neutral Job,0.2649235335740134,0.9013036099999994,6.9640317926315785,377.102321571,1.3086387714536696,-1.1770896929999992,False
0,F,Health,3.646645619,68,8.940019148,6.142130942,4.479572031,1,5.344369235,1.975858291,1,0,0,1,12,7.52058806,4.431182559,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1,Neutral Job,0.1871128202465973,2.655630765,3.217628487352941,247.971902092,2.451573331233533,-6.068965998000003,False
4,M,Health,3.033104263,56,7.742583994,4.196957363,3.737080401,5,5.669263937,0.796723906,0,0,1,4,14,17.66207019,3.911944683,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1,Neutral Job,0.8819487071977541,11.653680315,3.2497545675,169.853838728,2.55269299128607,-7.555047805999997,False
0,F,Health,5.209444092,63,5.780745736,8.056729099,7.240555112,8,6.335378212,0.87832429,8,0,0,1,4,19.09782762,7.283143669,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,Neutral Job,1.2627501835402657,13.316974304,4.961375325714286,328.194977796,1.109666527543185,-6.67443196,False
1,M,Health,6.046184311,59,7.114328525,6.445991274,6.243970301,6,9.345453955,1.437012676,9,1,0,2,12,11.80633995,4.754206854,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1,Neutral Job,0.6420233868671391,0.0,6.148662011186441,356.724874349,1.1766641834018678,-1.4940332090000012,False
4,F,Health,1.943778235,60,6.861490717,5.675434328,4.575441498,9,4.563024461,0.963171109,6,1,0,1,20,0.0,4.775730386,1.0,0.0,0.0,0.0,0.0,1,0,1,1,1,Neutral Job,1.9723760144006817,30.932779851,1.943778235,116.6266941,3.529976101929138,-10.631706587,True
2,M,Health,3.800076453,55,5.639866148,7.281248384,6.919988704,10,4.727851325,0.920811691,10,0,1,0,8,0.0,4.686483745,1.0,0.0,0.0,0.0,0.0,1,0,1,1,0,Neutral Job,2.115125733146865,32.721486750000004,4.145537948727273,209.004204915,1.4841454422706586,-9.832206074,True
